"","GEOID","Census_Tract","County","State","variable","estimate","moe","year"
"1619","24510271700","Census Tract 2717"," Baltimore city"," Maryland","number_households",1832,154,"2016"
"1620","24510271700","Census Tract 2717"," Baltimore city"," Maryland","median_income",42791,7562,"2016"
"1621","24510271801","Census Tract 2718.01"," Baltimore city"," Maryland","number_households",1260,116,"2016"
"1622","24510271801","Census Tract 2718.01"," Baltimore city"," Maryland","median_income",25500,8651,"2016"
"1623","24510271802","Census Tract 2718.02"," Baltimore city"," Maryland","number_households",960,93,"2016"
"1624","24510271802","Census Tract 2718.02"," Baltimore city"," Maryland","median_income",28425,4002,"2016"
"1625","24510271900","Census Tract 2719"," Baltimore city"," Maryland","number_households",1517,83,"2016"
"1626","24510271900","Census Tract 2719"," Baltimore city"," Maryland","median_income",51615,14257,"2016"
"1627","24510272003","Census Tract 2720.03"," Baltimore city"," Maryland","number_households",2089,105,"2016"
"1628","24510272003","Census Tract 2720.03"," Baltimore city"," Maryland","median_income",70284,14378,"2016"
"1629","24510272004","Census Tract 2720.04"," Baltimore city"," Maryland","number_households",1955,67,"2016"
"1630","24510272004","Census Tract 2720.04"," Baltimore city"," Maryland","median_income",42361,9158,"2016"
"1631","24510272005","Census Tract 2720.05"," Baltimore city"," Maryland","number_households",1247,86,"2016"
"1632","24510272005","Census Tract 2720.05"," Baltimore city"," Maryland","median_income",56174,13596,"2016"
"1633","24510272006","Census Tract 2720.06"," Baltimore city"," Maryland","number_households",1665,101,"2016"
"1634","24510272006","Census Tract 2720.06"," Baltimore city"," Maryland","median_income",27201,9770,"2016"
"1635","24510272007","Census Tract 2720.07"," Baltimore city"," Maryland","number_households",1904,114,"2016"
"1636","24510272007","Census Tract 2720.07"," Baltimore city"," Maryland","median_income",39891,8486,"2016"
"1637","24510280101","Census Tract 2801.01"," Baltimore city"," Maryland","number_households",1397,57,"2016"
"1638","24510280101","Census Tract 2801.01"," Baltimore city"," Maryland","median_income",39940,7145,"2016"
"1639","24510280102","Census Tract 2801.02"," Baltimore city"," Maryland","number_households",2342,194,"2016"
"1640","24510280102","Census Tract 2801.02"," Baltimore city"," Maryland","median_income",43864,10199,"2016"
"1641","24510280200","Census Tract 2802"," Baltimore city"," Maryland","number_households",1785,127,"2016"
"1642","24510280200","Census Tract 2802"," Baltimore city"," Maryland","median_income",61108,14544,"2016"
"1643","24510280301","Census Tract 2803.01"," Baltimore city"," Maryland","number_households",1664,134,"2016"
"1644","24510280301","Census Tract 2803.01"," Baltimore city"," Maryland","median_income",38871,5535,"2016"
"1645","24510280302","Census Tract 2803.02"," Baltimore city"," Maryland","number_households",1057,56,"2016"
"1646","24510280302","Census Tract 2803.02"," Baltimore city"," Maryland","median_income",40212,4315,"2016"
"1647","24510280401","Census Tract 2804.01"," Baltimore city"," Maryland","number_households",1492,81,"2016"
"1648","24510280401","Census Tract 2804.01"," Baltimore city"," Maryland","median_income",52176,10830,"2016"
"1649","24510280402","Census Tract 2804.02"," Baltimore city"," Maryland","number_households",680,34,"2016"
"1650","24510280402","Census Tract 2804.02"," Baltimore city"," Maryland","median_income",40769,3142,"2016"
"1651","24510280403","Census Tract 2804.03"," Baltimore city"," Maryland","number_households",2389,90,"2016"
"1652","24510280403","Census Tract 2804.03"," Baltimore city"," Maryland","median_income",56577,5501,"2016"
"1653","24510280404","Census Tract 2804.04"," Baltimore city"," Maryland","number_households",894,79,"2016"
"1654","24510280404","Census Tract 2804.04"," Baltimore city"," Maryland","median_income",39500,5367,"2016"
"1655","24510280500","Census Tract 2805"," Baltimore city"," Maryland","number_households",983,72,"2016"
"1656","24510280500","Census Tract 2805"," Baltimore city"," Maryland","median_income",12279,1510,"2016"
"1657","24005400100","Census Tract 4001"," Baltimore County"," Maryland","number_households",2342,283,"2020"
"1658","24005400100","Census Tract 4001"," Baltimore County"," Maryland","median_income",44338,6473,"2020"
"1659","24005400200","Census Tract 4002"," Baltimore County"," Maryland","number_households",1011,102,"2020"
"1660","24005400200","Census Tract 4002"," Baltimore County"," Maryland","median_income",77260,20443,"2020"
"1661","24005400400","Census Tract 4004"," Baltimore County"," Maryland","number_households",2274,422,"2020"
"1662","24005400400","Census Tract 4004"," Baltimore County"," Maryland","median_income",118333,35629,"2020"
"1663","24005400500","Census Tract 4005"," Baltimore County"," Maryland","number_households",924,89,"2020"
"1664","24005400500","Census Tract 4005"," Baltimore County"," Maryland","median_income",165833,21330,"2020"
"1665","24005400600","Census Tract 4006"," Baltimore County"," Maryland","number_households",1332,279,"2020"
"1666","24005400600","Census Tract 4006"," Baltimore County"," Maryland","median_income",74357,15877,"2020"
"1667","24005400701","Census Tract 4007.01"," Baltimore County"," Maryland","number_households",1368,243,"2020"
"1668","24005400701","Census Tract 4007.01"," Baltimore County"," Maryland","median_income",91944,31654,"2020"
"1669","24005400702","Census Tract 4007.02"," Baltimore County"," Maryland","number_households",672,77,"2020"
"1670","24005400702","Census Tract 4007.02"," Baltimore County"," Maryland","median_income",94032,12785,"2020"
"1671","24005400800","Census Tract 4008"," Baltimore County"," Maryland","number_households",967,124,"2020"
"1672","24005400800","Census Tract 4008"," Baltimore County"," Maryland","median_income",86406,19618,"2020"
"1673","24005400900","Census Tract 4009"," Baltimore County"," Maryland","number_households",711,92,"2020"
"1674","24005400900","Census Tract 4009"," Baltimore County"," Maryland","median_income",67679,16036,"2020"
"1675","24005401000","Census Tract 4010"," Baltimore County"," Maryland","number_households",746,85,"2020"
"1676","24005401000","Census Tract 4010"," Baltimore County"," Maryland","median_income",73833,22964,"2020"
"1677","24005401101","Census Tract 4011.01"," Baltimore County"," Maryland","number_households",2124,271,"2020"
"1678","24005401101","Census Tract 4011.01"," Baltimore County"," Maryland","median_income",68396,10100,"2020"
"1679","24005401102","Census Tract 4011.02"," Baltimore County"," Maryland","number_households",445,71,"2020"
"1680","24005401102","Census Tract 4011.02"," Baltimore County"," Maryland","median_income",44792,16336,"2020"
"1681","24005401200","Census Tract 4012"," Baltimore County"," Maryland","number_households",1154,141,"2020"
"1682","24005401200","Census Tract 4012"," Baltimore County"," Maryland","median_income",72817,11480,"2020"
"1683","24005401301","Census Tract 4013.01"," Baltimore County"," Maryland","number_households",1409,131,"2020"
"1684","24005401301","Census Tract 4013.01"," Baltimore County"," Maryland","median_income",62776,9412,"2020"
"1685","24005401302","Census Tract 4013.02"," Baltimore County"," Maryland","number_households",1479,173,"2020"
"1686","24005401302","Census Tract 4013.02"," Baltimore County"," Maryland","median_income",50955,6139,"2020"
"1687","24005401400","Census Tract 4014"," Baltimore County"," Maryland","number_households",546,38,"2020"
"1688","24005401400","Census Tract 4014"," Baltimore County"," Maryland","median_income",133750,11656,"2020"
"1689","24005401503","Census Tract 4015.03"," Baltimore County"," Maryland","number_households",2662,250,"2020"
"1690","24005401503","Census Tract 4015.03"," Baltimore County"," Maryland","median_income",102813,13148,"2020"
"1691","24005401504","Census Tract 4015.04"," Baltimore County"," Maryland","number_households",2366,321,"2020"
"1692","24005401504","Census Tract 4015.04"," Baltimore County"," Maryland","median_income",102283,13637,"2020"
"1693","24005401505","Census Tract 4015.05"," Baltimore County"," Maryland","number_households",1441,166,"2020"
"1694","24005401505","Census Tract 4015.05"," Baltimore County"," Maryland","median_income",77276,18598,"2020"
"1695","24005401506","Census Tract 4015.06"," Baltimore County"," Maryland","number_households",1731,128,"2020"
"1696","24005401506","Census Tract 4015.06"," Baltimore County"," Maryland","median_income",72633,7587,"2020"
"1697","24005401507","Census Tract 4015.07"," Baltimore County"," Maryland","number_households",2187,400,"2020"
"1698","24005401507","Census Tract 4015.07"," Baltimore County"," Maryland","median_income",58731,15359,"2020"
"1699","24005402201","Census Tract 4022.01"," Baltimore County"," Maryland","number_households",1014,153,"2020"
"1700","24005402201","Census Tract 4022.01"," Baltimore County"," Maryland","median_income",105400,28254,"2020"
"1701","24005402202","Census Tract 4022.02"," Baltimore County"," Maryland","number_households",604,78,"2020"
"1702","24005402202","Census Tract 4022.02"," Baltimore County"," Maryland","median_income",135109,29626,"2020"
"1703","24005402302","Census Tract 4023.02"," Baltimore County"," Maryland","number_households",1878,208,"2020"
"1704","24005402302","Census Tract 4023.02"," Baltimore County"," Maryland","median_income",81279,17202,"2020"
"1705","24005402303","Census Tract 4023.03"," Baltimore County"," Maryland","number_households",2631,316,"2020"
"1706","24005402303","Census Tract 4023.03"," Baltimore County"," Maryland","median_income",70663,8320,"2020"
"1707","24005402304","Census Tract 4023.04"," Baltimore County"," Maryland","number_households",1256,92,"2020"
"1708","24005402304","Census Tract 4023.04"," Baltimore County"," Maryland","median_income",58319,14291,"2020"
"1709","24005402305","Census Tract 4023.05"," Baltimore County"," Maryland","number_households",931,211,"2020"
"1710","24005402305","Census Tract 4023.05"," Baltimore County"," Maryland","median_income",42424,12899,"2020"
"1711","24005402306","Census Tract 4023.06"," Baltimore County"," Maryland","number_households",1513,167,"2020"
"1712","24005402306","Census Tract 4023.06"," Baltimore County"," Maryland","median_income",58341,13148,"2020"
"1713","24005402307","Census Tract 4023.07"," Baltimore County"," Maryland","number_households",2300,263,"2020"
"1714","24005402307","Census Tract 4023.07"," Baltimore County"," Maryland","median_income",62762,5284,"2020"
"1715","24005402403","Census Tract 4024.03"," Baltimore County"," Maryland","number_households",792,132,"2020"
"1716","24005402403","Census Tract 4024.03"," Baltimore County"," Maryland","median_income",63417,15004,"2020"
"1717","24005402404","Census Tract 4024.04"," Baltimore County"," Maryland","number_households",2138,269,"2020"
"1718","24005402404","Census Tract 4024.04"," Baltimore County"," Maryland","median_income",49940,17267,"2020"
"1719","24005402405","Census Tract 4024.05"," Baltimore County"," Maryland","number_households",1464,181,"2020"
"1720","24005402405","Census Tract 4024.05"," Baltimore County"," Maryland","median_income",50694,14268,"2020"
"1721","24005402407","Census Tract 4024.07"," Baltimore County"," Maryland","number_households",513,51,"2020"
"1722","24005402407","Census Tract 4024.07"," Baltimore County"," Maryland","median_income",79276,15003,"2020"
"1723","24005402408","Census Tract 4024.08"," Baltimore County"," Maryland","number_households",1006,105,"2020"
"1724","24005402408","Census Tract 4024.08"," Baltimore County"," Maryland","median_income",77500,14405,"2020"
"1725","24005402409","Census Tract 4024.09"," Baltimore County"," Maryland","number_households",1671,335,"2020"
"1726","24005402409","Census Tract 4024.09"," Baltimore County"," Maryland","median_income",52917,22203,"2020"
"1727","24005402503","Census Tract 4025.03"," Baltimore County"," Maryland","number_households",2245,292,"2020"
"1728","24005402503","Census Tract 4025.03"," Baltimore County"," Maryland","median_income",50369,15747,"2020"
"1729","24005402504","Census Tract 4025.04"," Baltimore County"," Maryland","number_households",1725,271,"2020"
"1730","24005402504","Census Tract 4025.04"," Baltimore County"," Maryland","median_income",95179,11305,"2020"
"1731","24005402505","Census Tract 4025.05"," Baltimore County"," Maryland","number_households",1256,146,"2020"
"1732","24005402505","Census Tract 4025.05"," Baltimore County"," Maryland","median_income",64440,6730,"2020"
"1733","24005402506","Census Tract 4025.06"," Baltimore County"," Maryland","number_households",1669,268,"2020"
"1734","24005402506","Census Tract 4025.06"," Baltimore County"," Maryland","median_income",84122,14563,"2020"
"1735","24005402510","Census Tract 4025.10"," Baltimore County"," Maryland","number_households",2178,219,"2020"
"1736","24005402510","Census Tract 4025.10"," Baltimore County"," Maryland","median_income",93988,26905,"2020"
"1737","24005402511","Census Tract 4025.11"," Baltimore County"," Maryland","number_households",2155,348,"2020"
"1738","24005402511","Census Tract 4025.11"," Baltimore County"," Maryland","median_income",103767,23866,"2020"
"1739","24005402602","Census Tract 4026.02"," Baltimore County"," Maryland","number_households",765,115,"2020"
"1740","24005402602","Census Tract 4026.02"," Baltimore County"," Maryland","median_income",89761,14217,"2020"
