County,County Name,Election District - Precinct,Congressional,Legislative,Office Name,Office District,Candidate Name,Party,Winner,Write-In?,Early Votes,Early Votes Against,Election Night Votes,Election Night Votes Against,Mail-In Ballot 1 Votes,Mail-In Ballot 1 Votes Against,Provisional Votes,Provisional Votes Against,Mail-In Ballot 2 Votes,Mail-In Ballot 2 Votes Against 
3,Baltimore City,024-005,7,46,Governor / Lt. Governor,,Wes Moore and Aruna Miller,DEM,Y,,96,,833,,434,,104,,263, 
3,Baltimore City,024-005,7,46,Governor / Lt. Governor,,David Lashar and Christiana Logansmith,LIB,,,1,,33,,11,,2,,4, 
3,Baltimore City,024-005,7,46,Governor / Lt. Governor,,Nancy Wallace and Patrick Elder,GRN,,,0,,8,,6,,1,,2, 
3,Baltimore City,024-005,7,46,Governor / Lt. Governor,,David Harding and Cathy White,WCP,,,0,,7,,2,,0,,2, 
3,Baltimore City,024-005,7,46,Governor / Lt. Governor,,Kyle Sefcik and Katie Lee,UNA,,Y,1,,0,,0,,0,,0, 
3,Baltimore City,024-005,7,46,Governor / Lt. Governor,,Other Write-Ins,,,Y,0,,2,,2,,0,,0, 
3,Baltimore City,024-005,7,46,Comptroller,,Barry Glassman,REP,,,16,,371,,87,,14,,43, 
3,Baltimore City,024-005,7,46,Comptroller,,Brooke Elizabeth Lierman,DEM,Y,,92,,772,,421,,100,,235, 
3,Baltimore City,024-005,7,46,Comptroller,,Other Write-Ins,,,Y,0,,2,,0,,0,,0, 
3,Baltimore City,024-005,7,46,Attorney General,,Michael Anthony Peroutka,REP,,,13,,322,,74,,13,,24, 
3,Baltimore City,024-005,7,46,Attorney General,,Anthony G. Brown,DEM,Y,,95,,803,,434,,101,,245, 
3,Baltimore City,024-005,7,46,Attorney General,,Other Write-Ins,,,Y,0,,4,,1,,0,,0, 
3,Baltimore City,024-005,7,46,U.S. Senator,,Chris Chaffee,REP,,,13,,309,,61,,10,,13, 
3,Baltimore City,024-005,7,46,U.S. Senator,,Chris Van Hollen,DEM,Y,,96,,820,,443,,104,,259, 
3,Baltimore City,024-005,7,46,U.S. Senator,,Scottie Griffin,DEM,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,024-005,7,46,U.S. Senator,,Andrew J. Wildman,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,024-005,7,46,U.S. Senator,,Other Write-Ins,,,Y,0,,2,,0,,0,,0, 
3,Baltimore City,024-005,7,46,U.S. Congress,7,Scott M. Collier,REP,,,14,,328,,75,,12,,21, 
3,Baltimore City,024-005,7,46,U.S. Congress,7,Kweisi Mfume,DEM,Y,,92,,786,,415,,101,,253, 
3,Baltimore City,024-005,7,46,U.S. Congress,7,Other Write-Ins,,,Y,2,,4,,1,,0,,0, 
3,Baltimore City,024-005,7,46,State Senator,46,Emmanuel Digman,REP,,,11,,308,,52,,11,,18, 
3,Baltimore City,024-005,7,46,State Senator,46,Bill Ferguson,DEM,Y,,97,,813,,440,,102,,244, 
3,Baltimore City,024-005,7,46,State Senator,46,Other Write-Ins,,,Y,1,,3,,0,,0,,0, 
3,Baltimore City,024-005,7,46,House of Delegates,46,Pete Waters,REP,,,16,,356,,80,,19,,26, 
3,Baltimore City,024-005,7,46,House of Delegates,46,Luke Clippinger,DEM,Y,,88,,765,,406,,90,,227, 
3,Baltimore City,024-005,7,46,House of Delegates,46,Mark Edelson,DEM,Y,,89,,742,,396,,84,,223, 
3,Baltimore City,024-005,7,46,House of Delegates,46,Robbyn Lewis,DEM,Y,,83,,704,,396,,88,,226, 
3,Baltimore City,024-005,7,46,House of Delegates,46,Other Write-Ins,,,Y,1,,11,,5,,0,,0, 
3,Baltimore City,024-005,7,46,Judge Circuit Court,Baltimore City Circuit Court 08,Erik Atas,JUD,Y,,64,,586,,274,,56,,139, 
3,Baltimore City,024-005,7,46,Judge Circuit Court,Baltimore City Circuit Court 08,Charles Mario Blomquist,JUD,Y,,65,,556,,259,,56,,133, 
3,Baltimore City,024-005,7,46,Judge Circuit Court,Baltimore City Circuit Court 08,Myshala E. Middleton,JUD,Y,,67,,604,,277,,63,,145, 
3,Baltimore City,024-005,7,46,Judge Circuit Court,Baltimore City Circuit Court 08,Barry G. Williams,JUD,Y,,62,,589,,270,,58,,139, 
3,Baltimore City,024-005,7,46,Judge Circuit Court,Baltimore City Circuit Court 08,Other Write-Ins,,,Y,8,,18,,6,,2,,1, 
3,Baltimore City,024-005,7,46,Judge Spec Appeal at Lg,,Stuart R. Berger,JUD,Y,,75,12,665,182,321,38,72,10,148,27
3,Baltimore City,024-005,7,46,Judge Spec Appeal at Lg,,Terrence M. R. Zic,JUD,Y,,69,15,637,192,291,50,71,10,137,37
3,Baltimore City,024-005,7,46,State's Attorney,,Ivan Bates,DEM,Y,,104,,978,,465,,103,,249, 
3,Baltimore City,024-005,7,46,State's Attorney,,Other Write-Ins,,,Y,0,,23,,7,,2,,1, 
3,Baltimore City,024-005,7,46,Clerk Circuit Court,,Xavier A. Conaway,DEM,Y,,77,,815,,360,,95,,193, 
3,Baltimore City,024-005,7,46,Clerk Circuit Court,,Other Write-Ins,,,Y,4,,23,,11,,2,,3, 
3,Baltimore City,024-005,7,46,Register of Wills,,Belinda K. Conaway,DEM,Y,,80,,819,,367,,93,,198, 
3,Baltimore City,024-005,7,46,Register of Wills,,Other Write-Ins,,,Y,2,,17,,5,,2,,0, 
3,Baltimore City,024-005,7,46,Judge Orphans' Court,,"Charles ""Chuck"" Bernstein",DEM,Y,,79,,726,,323,,80,,171, 
3,Baltimore City,024-005,7,46,Judge Orphans' Court,,Lewyn Scott Garrett,DEM,Y,,76,,681,,319,,78,,169, 
3,Baltimore City,024-005,7,46,Judge Orphans' Court,,Michele E. Loewenthal,DEM,Y,,78,,709,,328,,87,,175, 
3,Baltimore City,024-005,7,46,Judge Orphans' Court,,Other Write-Ins,,,Y,3,,16,,3,,0,,0, 
3,Baltimore City,024-005,7,46,Sheriff,,Sam Cogen,DEM,Y,,93,,886,,420,,101,,228, 
3,Baltimore City,024-005,7,46,Sheriff,,Other Write-Ins,,,Y,0,,19,,2,,0,,0, 
3,Baltimore City,024-005,7,46,Board of Ed at Large,,April Christina Curley,NON,,,32,,280,,169,,29,,83, 
3,Baltimore City,024-005,7,46,Board of Ed at Large,,Ashley E. Esposito,NON,Y,,52,,547,,219,,48,,108, 
3,Baltimore City,024-005,7,46,Board of Ed at Large,,Salimah Jasani,NON,,,36,,406,,162,,40,,97, 
3,Baltimore City,024-005,7,46,Board of Ed at Large,,Kwame Kenyatta-Bey,NON,Y,,22,,199,,69,,22,,41, 
3,Baltimore City,024-005,7,46,Board of Ed at Large,,Other Write-Ins,,,Y,1,,7,,3,,0,,3, 
3,Baltimore City,025-001,7,41,Governor / Lt. Governor,,Dan Cox and Gordana Schifanelli,REP,,,2,,32,,21,,3,,3, 
3,Baltimore City,025-001,7,41,Governor / Lt. Governor,,Wes Moore and Aruna Miller,DEM,Y,,205,,408,,218,,52,,65, 
3,Baltimore City,025-001,7,41,Governor / Lt. Governor,,David Lashar and Christiana Logansmith,LIB,,,0,,4,,2,,1,,0, 
3,Baltimore City,025-001,7,41,Governor / Lt. Governor,,Nancy Wallace and Patrick Elder,GRN,,,0,,2,,3,,0,,0, 
3,Baltimore City,025-001,7,41,Governor / Lt. Governor,,David Harding and Cathy White,WCP,,,6,,6,,0,,1,,0, 
3,Baltimore City,025-001,7,41,Governor / Lt. Governor,,Kyle Sefcik and Katie Lee,UNA,,Y,0,,0,,0,,0,,1, 
3,Baltimore City,025-001,7,41,Governor / Lt. Governor,,Other Write-Ins,,,Y,1,,0,,0,,0,,0, 
3,Baltimore City,025-001,7,41,Comptroller,,Barry Glassman,REP,,,8,,60,,26,,6,,5, 
3,Baltimore City,025-001,7,41,Comptroller,,Brooke Elizabeth Lierman,DEM,Y,,204,,388,,223,,49,,63, 
3,Baltimore City,025-001,7,41,Comptroller,,Other Write-Ins,,,Y,0,,3,,0,,0,,1, 
3,Baltimore City,025-001,7,41,Attorney General,,Michael Anthony Peroutka,REP,,,2,,37,,24,,5,,4, 
3,Baltimore City,025-001,7,41,Attorney General,,Anthony G. Brown,DEM,Y,,211,,406,,222,,47,,65, 
3,Baltimore City,025-001,7,41,Attorney General,,Other Write-Ins,,,Y,0,,1,,1,,0,,0, 
3,Baltimore City,025-001,7,41,U.S. Senator,,Chris Chaffee,REP,,,5,,39,,17,,4,,4, 
3,Baltimore City,025-001,7,41,U.S. Senator,,Chris Van Hollen,DEM,Y,,208,,404,,229,,53,,63, 
3,Baltimore City,025-001,7,41,U.S. Senator,,Scottie Griffin,DEM,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-001,7,41,U.S. Senator,,Andrew J. Wildman,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-001,7,41,U.S. Senator,,Other Write-Ins,,,Y,0,,1,,1,,0,,1, 
3,Baltimore City,025-001,7,41,U.S. Congress,7,Scott M. Collier,REP,,,4,,41,,23,,6,,3, 
3,Baltimore City,025-001,7,41,U.S. Congress,7,Kweisi Mfume,DEM,Y,,210,,406,,217,,49,,61, 
3,Baltimore City,025-001,7,41,U.S. Congress,7,Other Write-Ins,,,Y,0,,2,,1,,0,,0, 
3,Baltimore City,025-001,7,41,State Senator,41,Jill P. Carter,DEM,Y,,201,,405,,219,,46,,61, 
3,Baltimore City,025-001,7,41,State Senator,41,Other Write-Ins,,,Y,3,,3,,4,,1,,2, 
3,Baltimore City,025-001,7,41,House of Delegates,41,Scott Graham,REP,,,6,,51,,32,,4,,6, 
3,Baltimore City,025-001,7,41,House of Delegates,41,Dalya Attar,DEM,Y,,172,,313,,190,,35,,58, 
3,Baltimore City,025-001,7,41,House of Delegates,41,Tony Bridges,DEM,Y,,176,,312,,193,,34,,58, 
3,Baltimore City,025-001,7,41,House of Delegates,41,"S. I. ""Sandy"" Rosenberg",DEM,Y,,161,,260,,184,,31,,57, 
3,Baltimore City,025-001,7,41,House of Delegates,41,Other Write-Ins,,,Y,2,,6,,3,,0,,0, 
3,Baltimore City,025-001,7,41,Judge Circuit Court,Baltimore City Circuit Court 08,Erik Atas,JUD,Y,,124,,216,,141,,22,,30, 
3,Baltimore City,025-001,7,41,Judge Circuit Court,Baltimore City Circuit Court 08,Charles Mario Blomquist,JUD,Y,,123,,204,,132,,21,,34, 
3,Baltimore City,025-001,7,41,Judge Circuit Court,Baltimore City Circuit Court 08,Myshala E. Middleton,JUD,Y,,163,,286,,163,,32,,45, 
3,Baltimore City,025-001,7,41,Judge Circuit Court,Baltimore City Circuit Court 08,Barry G. Williams,JUD,Y,,144,,281,,166,,34,,39, 
3,Baltimore City,025-001,7,41,Judge Circuit Court,Baltimore City Circuit Court 08,Other Write-Ins,,,Y,3,,7,,8,,0,,4, 
3,Baltimore City,025-001,7,41,Judge Spec Appeal at Lg,,Stuart R. Berger,JUD,Y,,157,41,279,102,181,28,32,14,44,11
3,Baltimore City,025-001,7,41,Judge Spec Appeal at Lg,,Terrence M. R. Zic,JUD,Y,,145,43,278,102,177,31,31,13,42,13
3,Baltimore City,025-001,7,41,State's Attorney,,Ivan Bates,DEM,Y,,203,,411,,224,,47,,57, 
3,Baltimore City,025-001,7,41,State's Attorney,,Other Write-Ins,,,Y,7,,6,,7,,1,,4, 
3,Baltimore City,025-001,7,41,Clerk Circuit Court,,Xavier A. Conaway,DEM,Y,,200,,398,,212,,44,,52, 
3,Baltimore City,025-001,7,41,Clerk Circuit Court,,Other Write-Ins,,,Y,1,,5,,3,,0,,7, 
3,Baltimore City,025-001,7,41,Register of Wills,,Belinda K. Conaway,DEM,Y,,201,,397,,213,,46,,60, 
3,Baltimore City,025-001,7,41,Register of Wills,,Other Write-Ins,,,Y,0,,1,,2,,0,,1, 
3,Baltimore City,025-001,7,41,Judge Orphans' Court,,"Charles ""Chuck"" Bernstein",DEM,Y,,162,,302,,181,,33,,44, 
3,Baltimore City,025-001,7,41,Judge Orphans' Court,,Lewyn Scott Garrett,DEM,Y,,165,,287,,177,,32,,47, 
3,Baltimore City,025-001,7,41,Judge Orphans' Court,,Michele E. Loewenthal,DEM,Y,,159,,310,,190,,31,,51, 
3,Baltimore City,025-001,7,41,Judge Orphans' Court,,Other Write-Ins,,,Y,0,,3,,3,,0,,0, 
3,Baltimore City,025-001,7,41,Sheriff,,Sam Cogen,DEM,Y,,193,,383,,210,,42,,57, 
3,Baltimore City,025-001,7,41,Sheriff,,Other Write-Ins,,,Y,0,,5,,2,,1,,0, 
3,Baltimore City,025-001,7,41,Board of Ed at Large,,April Christina Curley,NON,,,82,,124,,105,,17,,26, 
3,Baltimore City,025-001,7,41,Board of Ed at Large,,Ashley E. Esposito,NON,Y,,73,,194,,87,,18,,34, 
3,Baltimore City,025-001,7,41,Board of Ed at Large,,Salimah Jasani,NON,,,54,,127,,47,,12,,27, 
3,Baltimore City,025-001,7,41,Board of Ed at Large,,Kwame Kenyatta-Bey,NON,Y,,120,,190,,112,,21,,27, 
3,Baltimore City,025-001,7,41,Board of Ed at Large,,Other Write-Ins,,,Y,2,,3,,6,,0,,2, 
3,Baltimore City,025-002,7,41,Governor / Lt. Governor,,Dan Cox and Gordana Schifanelli,REP,,,4,,18,,2,,1,,2, 
3,Baltimore City,025-002,7,41,Governor / Lt. Governor,,Wes Moore and Aruna Miller,DEM,Y,,136,,184,,117,,14,,37, 
3,Baltimore City,025-002,7,41,Governor / Lt. Governor,,David Lashar and Christiana Logansmith,LIB,,,0,,2,,0,,0,,0, 
3,Baltimore City,025-002,7,41,Governor / Lt. Governor,,Nancy Wallace and Patrick Elder,GRN,,,2,,6,,1,,0,,0, 
3,Baltimore City,025-002,7,41,Governor / Lt. Governor,,David Harding and Cathy White,WCP,,,1,,3,,0,,0,,0, 
3,Baltimore City,025-002,7,41,Governor / Lt. Governor,,Kyle Sefcik and Katie Lee,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-002,7,41,Governor / Lt. Governor,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-002,7,41,Comptroller,,Barry Glassman,REP,,,5,,26,,1,,1,,6, 
3,Baltimore City,025-002,7,41,Comptroller,,Brooke Elizabeth Lierman,DEM,Y,,137,,188,,119,,14,,32, 
3,Baltimore City,025-002,7,41,Comptroller,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-002,7,41,Attorney General,,Michael Anthony Peroutka,REP,,,6,,21,,1,,1,,3, 
3,Baltimore City,025-002,7,41,Attorney General,,Anthony G. Brown,DEM,Y,,136,,190,,120,,14,,37, 
3,Baltimore City,025-002,7,41,Attorney General,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,025-002,7,41,U.S. Senator,,Chris Chaffee,REP,,,9,,20,,0,,1,,4, 
3,Baltimore City,025-002,7,41,U.S. Senator,,Chris Van Hollen,DEM,Y,,133,,194,,122,,14,,36, 
3,Baltimore City,025-002,7,41,U.S. Senator,,Scottie Griffin,DEM,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-002,7,41,U.S. Senator,,Andrew J. Wildman,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-002,7,41,U.S. Senator,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-002,7,41,U.S. Congress,7,Scott M. Collier,REP,,,7,,17,,2,,1,,3, 
3,Baltimore City,025-002,7,41,U.S. Congress,7,Kweisi Mfume,DEM,Y,,139,,199,,118,,14,,36, 
3,Baltimore City,025-002,7,41,U.S. Congress,7,Other Write-Ins,,,Y,0,,0,,1,,0,,0, 
3,Baltimore City,025-002,7,41,State Senator,41,Jill P. Carter,DEM,Y,,138,,195,,116,,13,,34, 
3,Baltimore City,025-002,7,41,State Senator,41,Other Write-Ins,,,Y,0,,3,,1,,0,,0, 
3,Baltimore City,025-002,7,41,House of Delegates,41,Scott Graham,REP,,,13,,26,,6,,1,,4, 
3,Baltimore City,025-002,7,41,House of Delegates,41,Dalya Attar,DEM,Y,,123,,143,,98,,10,,29, 
3,Baltimore City,025-002,7,41,House of Delegates,41,Tony Bridges,DEM,Y,,118,,156,,102,,10,,32, 
3,Baltimore City,025-002,7,41,House of Delegates,41,"S. I. ""Sandy"" Rosenberg",DEM,Y,,107,,127,,97,,7,,26, 
3,Baltimore City,025-002,7,41,House of Delegates,41,Other Write-Ins,,,Y,0,,2,,0,,0,,0, 
3,Baltimore City,025-002,7,41,Judge Circuit Court,Baltimore City Circuit Court 08,Erik Atas,JUD,Y,,95,,86,,66,,10,,19, 
3,Baltimore City,025-002,7,41,Judge Circuit Court,Baltimore City Circuit Court 08,Charles Mario Blomquist,JUD,Y,,91,,87,,65,,7,,19, 
3,Baltimore City,025-002,7,41,Judge Circuit Court,Baltimore City Circuit Court 08,Myshala E. Middleton,JUD,Y,,107,,152,,88,,13,,27, 
3,Baltimore City,025-002,7,41,Judge Circuit Court,Baltimore City Circuit Court 08,Barry G. Williams,JUD,Y,,104,,109,,80,,9,,22, 
3,Baltimore City,025-002,7,41,Judge Circuit Court,Baltimore City Circuit Court 08,Other Write-Ins,,,Y,2,,8,,6,,0,,0, 
3,Baltimore City,025-002,7,41,Judge Spec Appeal at Lg,,Stuart R. Berger,JUD,Y,,112,18,140,50,79,17,11,3,18,10
3,Baltimore City,025-002,7,41,Judge Spec Appeal at Lg,,Terrence M. R. Zic,JUD,Y,,107,24,138,51,76,22,10,4,20,8
3,Baltimore City,025-002,7,41,State's Attorney,,Ivan Bates,DEM,Y,,133,,202,,112,,13,,33, 
3,Baltimore City,025-002,7,41,State's Attorney,,Other Write-Ins,,,Y,3,,4,,2,,0,,0, 
3,Baltimore City,025-002,7,41,Clerk Circuit Court,,Xavier A. Conaway,DEM,Y,,132,,197,,108,,13,,28, 
3,Baltimore City,025-002,7,41,Clerk Circuit Court,,Other Write-Ins,,,Y,1,,3,,1,,0,,1, 
3,Baltimore City,025-002,7,41,Register of Wills,,Belinda K. Conaway,DEM,Y,,136,,197,,112,,12,,31, 
3,Baltimore City,025-002,7,41,Register of Wills,,Other Write-Ins,,,Y,0,,3,,1,,0,,1, 
3,Baltimore City,025-002,7,41,Judge Orphans' Court,,"Charles ""Chuck"" Bernstein",DEM,Y,,114,,142,,91,,13,,23, 
3,Baltimore City,025-002,7,41,Judge Orphans' Court,,Lewyn Scott Garrett,DEM,Y,,115,,140,,90,,10,,25, 
3,Baltimore City,025-002,7,41,Judge Orphans' Court,,Michele E. Loewenthal,DEM,Y,,114,,144,,94,,12,,27, 
3,Baltimore City,025-002,7,41,Judge Orphans' Court,,Other Write-Ins,,,Y,0,,4,,0,,0,,0, 
3,Baltimore City,025-002,7,41,Sheriff,,Sam Cogen,DEM,Y,,132,,191,,107,,13,,30, 
3,Baltimore City,025-002,7,41,Sheriff,,Other Write-Ins,,,Y,0,,5,,3,,0,,0, 
3,Baltimore City,025-002,7,41,Board of Ed at Large,,April Christina Curley,NON,,,54,,61,,39,,8,,12, 
3,Baltimore City,025-002,7,41,Board of Ed at Large,,Ashley E. Esposito,NON,Y,,64,,92,,41,,10,,19, 
3,Baltimore City,025-002,7,41,Board of Ed at Large,,Salimah Jasani,NON,,,31,,64,,23,,1,,12, 
3,Baltimore City,025-002,7,41,Board of Ed at Large,,Kwame Kenyatta-Bey,NON,Y,,69,,95,,61,,5,,16, 
3,Baltimore City,025-002,7,41,Board of Ed at Large,,Other Write-Ins,,,Y,0,,4,,0,,0,,0, 
3,Baltimore City,025-003,7,40,Governor / Lt. Governor,,Dan Cox and Gordana Schifanelli,REP,,,3,,103,,17,,5,,2, 
3,Baltimore City,025-003,7,40,Governor / Lt. Governor,,Wes Moore and Aruna Miller,DEM,Y,,13,,116,,48,,10,,24, 
3,Baltimore City,025-003,7,40,Governor / Lt. Governor,,David Lashar and Christiana Logansmith,LIB,,,0,,5,,1,,0,,0, 
3,Baltimore City,025-003,7,40,Governor / Lt. Governor,,Nancy Wallace and Patrick Elder,GRN,,,1,,3,,0,,0,,0, 
3,Baltimore City,025-003,7,40,Governor / Lt. Governor,,David Harding and Cathy White,WCP,,,0,,4,,1,,1,,0, 
3,Baltimore City,025-003,7,40,Governor / Lt. Governor,,Kyle Sefcik and Katie Lee,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-003,7,40,Governor / Lt. Governor,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-003,7,40,Comptroller,,Barry Glassman,REP,,,5,,110,,18,,6,,3, 
3,Baltimore City,025-003,7,40,Comptroller,,Brooke Elizabeth Lierman,DEM,Y,,12,,115,,49,,10,,23, 
3,Baltimore City,025-003,7,40,Comptroller,,Other Write-Ins,,,Y,0,,2,,0,,0,,0, 
3,Baltimore City,025-003,7,40,Attorney General,,Michael Anthony Peroutka,REP,,,4,,109,,21,,6,,2, 
3,Baltimore City,025-003,7,40,Attorney General,,Anthony G. Brown,DEM,Y,,13,,116,,46,,9,,23, 
3,Baltimore City,025-003,7,40,Attorney General,,Other Write-Ins,,,Y,0,,2,,0,,0,,0, 
3,Baltimore City,025-003,7,40,U.S. Senator,,Chris Chaffee,REP,,,4,,102,,13,,6,,2, 
3,Baltimore City,025-003,7,40,U.S. Senator,,Chris Van Hollen,DEM,Y,,13,,124,,51,,9,,23, 
3,Baltimore City,025-003,7,40,U.S. Senator,,Scottie Griffin,DEM,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-003,7,40,U.S. Senator,,Andrew J. Wildman,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-003,7,40,U.S. Senator,,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-003,7,40,U.S. Congress,7,Scott M. Collier,REP,,,4,,106,,18,,7,,2, 
3,Baltimore City,025-003,7,40,U.S. Congress,7,Kweisi Mfume,DEM,Y,,13,,120,,50,,9,,21, 
3,Baltimore City,025-003,7,40,U.S. Congress,7,Other Write-Ins,,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-003,7,40,State Senator,40,Christopher Anderson,REP,,,4,,108,,20,,4,,2, 
3,Baltimore City,025-003,7,40,State Senator,40,Antonio Hayes,DEM,Y,,13,,116,,46,,9,,20, 
3,Baltimore City,025-003,7,40,State Senator,40,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,025-003,7,40,House of Delegates,40,Zulieka A. Baysmore,REP,,,4,,115,,18,,5,,3, 
3,Baltimore City,025-003,7,40,House of Delegates,40,Marlon D. Amprey,DEM,Y,,9,,100,,41,,10,,21, 
3,Baltimore City,025-003,7,40,House of Delegates,40,"Frank M. Conaway, Jr.",DEM,Y,,10,,96,,40,,8,,16, 
3,Baltimore City,025-003,7,40,House of Delegates,40,Melissa Wells,DEM,Y,,10,,107,,46,,9,,19, 
3,Baltimore City,025-003,7,40,House of Delegates,40,Other Write-Ins,,,Y,0,,5,,1,,0,,0, 
3,Baltimore City,025-003,7,40,Judge Circuit Court,Baltimore City Circuit Court 08,Erik Atas,JUD,Y,,9,,94,,30,,5,,15, 
3,Baltimore City,025-003,7,40,Judge Circuit Court,Baltimore City Circuit Court 08,Charles Mario Blomquist,JUD,Y,,9,,98,,30,,4,,17, 
3,Baltimore City,025-003,7,40,Judge Circuit Court,Baltimore City Circuit Court 08,Myshala E. Middleton,JUD,Y,,9,,108,,29,,8,,16, 
3,Baltimore City,025-003,7,40,Judge Circuit Court,Baltimore City Circuit Court 08,Barry G. Williams,JUD,Y,,9,,90,,33,,7,,17, 
3,Baltimore City,025-003,7,40,Judge Circuit Court,Baltimore City Circuit Court 08,Other Write-Ins,,,Y,0,,17,,0,,0,,0, 
3,Baltimore City,025-003,7,40,Judge Spec Appeal at Lg,,Stuart R. Berger,JUD,Y,,9,4,125,60,43,8,7,6,14,4
3,Baltimore City,025-003,7,40,Judge Spec Appeal at Lg,,Terrence M. R. Zic,JUD,Y,,8,5,119,65,39,13,8,5,13,5
3,Baltimore City,025-003,7,40,State's Attorney,,Ivan Bates,DEM,Y,,14,,167,,58,,11,,22, 
3,Baltimore City,025-003,7,40,State's Attorney,,Other Write-Ins,,,Y,0,,10,,0,,1,,0, 
3,Baltimore City,025-003,7,40,Clerk Circuit Court,,Xavier A. Conaway,DEM,Y,,11,,139,,47,,12,,18, 
3,Baltimore City,025-003,7,40,Clerk Circuit Court,,Other Write-Ins,,,Y,1,,9,,1,,1,,0, 
3,Baltimore City,025-003,7,40,Register of Wills,,Belinda K. Conaway,DEM,Y,,14,,139,,51,,12,,18, 
3,Baltimore City,025-003,7,40,Register of Wills,,Other Write-Ins,,,Y,0,,9,,1,,1,,0, 
3,Baltimore City,025-003,7,40,Judge Orphans' Court,,"Charles ""Chuck"" Bernstein",DEM,Y,,12,,121,,35,,8,,17, 
3,Baltimore City,025-003,7,40,Judge Orphans' Court,,Lewyn Scott Garrett,DEM,Y,,12,,102,,38,,9,,15, 
3,Baltimore City,025-003,7,40,Judge Orphans' Court,,Michele E. Loewenthal,DEM,Y,,12,,115,,36,,10,,17, 
3,Baltimore City,025-003,7,40,Judge Orphans' Court,,Other Write-Ins,,,Y,0,,12,,3,,0,,0, 
3,Baltimore City,025-003,7,40,Sheriff,,Sam Cogen,DEM,Y,,13,,143,,50,,12,,19, 
3,Baltimore City,025-003,7,40,Sheriff,,Other Write-Ins,,,Y,0,,7,,1,,1,,0, 
3,Baltimore City,025-003,7,40,Board of Ed at Large,,April Christina Curley,NON,,,4,,56,,17,,2,,11, 
3,Baltimore City,025-003,7,40,Board of Ed at Large,,Ashley E. Esposito,NON,Y,,6,,116,,39,,9,,19, 
3,Baltimore City,025-003,7,40,Board of Ed at Large,,Salimah Jasani,NON,,,4,,58,,15,,5,,10, 
3,Baltimore City,025-003,7,40,Board of Ed at Large,,Kwame Kenyatta-Bey,NON,Y,,9,,41,,10,,2,,2, 
3,Baltimore City,025-003,7,40,Board of Ed at Large,,Other Write-Ins,,,Y,0,,5,,1,,0,,0, 
3,Baltimore City,025-004,7,40,Governor / Lt. Governor,,Dan Cox and Gordana Schifanelli,REP,,,5,,164,,33,,8,,12, 
3,Baltimore City,025-004,7,40,Governor / Lt. Governor,,Wes Moore and Aruna Miller,DEM,Y,,31,,147,,93,,12,,23, 
3,Baltimore City,025-004,7,40,Governor / Lt. Governor,,David Lashar and Christiana Logansmith,LIB,,,0,,1,,2,,0,,0, 
3,Baltimore City,025-004,7,40,Governor / Lt. Governor,,Nancy Wallace and Patrick Elder,GRN,,,0,,6,,2,,0,,0, 
3,Baltimore City,025-004,7,40,Governor / Lt. Governor,,David Harding and Cathy White,WCP,,,0,,8,,1,,0,,0, 
3,Baltimore City,025-004,7,40,Governor / Lt. Governor,,Kyle Sefcik and Katie Lee,UNA,,Y,0,,0,,0,,0,,0, 
3,Baltimore City,025-004,7,40,Governor / Lt. Governor,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,025-004,7,40,Comptroller,,Barry Glassman,REP,,,6,,177,,36,,9,,14, 
3,Baltimore City,025-004,7,40,Comptroller,,Brooke Elizabeth Lierman,DEM,Y,,30,,152,,96,,9,,22, 
3,Baltimore City,025-004,7,40,Comptroller,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,025-004,7,40,Attorney General,,Michael Anthony Peroutka,REP,,,5,,171,,37,,9,,12, 
3,Baltimore City,025-004,7,40,Attorney General,,Anthony G. Brown,DEM,Y,,30,,154,,95,,10,,25, 
3,Baltimore City,025-004,7,40,Attorney General,,Other Write-Ins,,,Y,0,,1,,0,,0,,0, 
3,Baltimore City,025-004,7,40,U.S. Senator,,Chris Chaffee,REP,,,4,,162,,35,,6,,8, 
