1286160,1/2/2024,WATER MAIN BREAK,5614 WINTHROPE AVE
1286169,1/2/2024,WATER MAIN BREAK,9 LOCKETT CT
1286170,1/2/2024,WATER MAIN BREAK,5218 FREDCREST RD
1286187,1/2/2024,WATER MAIN BREAK,114 EMBLETON RD
1286207,1/3/2024,WATER JOINT LEAK,4911 BRIARCLIFT RD
1286208,1/3/2024,WATER JOINT LEAK,2200 EASTRIDGE RD
1286235,1/3/2024,WATER MAIN BREAK,9831 FORGE PARK RD
1286244,1/3/2024,WATER MAIN BREAK,222 NORTH CALVERTON RD
1286258,1/3/2024,WATER MAIN BREAK,8217 MARCIE DR
1286279,1/3/2024,WATER MAIN BREAK,8317 TALLY HO RD
1286329,1/3/2024,WATER JOINT LEAK,4614 FINDLAY RD
1286373,1/3/2024,WATER JOINT LEAK,608 DALE AVE
1286378,1/3/2024,WATER MAIN BREAK,MANNASOTA AVE AND DUDLEY AVE
1286403,1/3/2024,WATER MAIN BREAK,3202 ELMLEY AVE
1286413,1/3/2024,WATER MAIN BREAK,514 NORTH FREMONT AVE
1286448,1/3/2024,WATER MAIN BREAK,WILLOW AVE AND DORY LN
1286449,1/3/2024,WATER MAIN BREAK,3902 SETONHURST RD
1286485,1/4/2024,WATER MAIN BREAK,4434 FALLS RD
1286502,1/4/2024,WATER MAIN BREAK,1308 MIDMEADOW RD TOWSON
1286572,1/4/2024,WATER JOINT LEAK,SHAMROCK AVE KAVON AVE
1286608,1/4/2024,WATER MAIN BREAK,STEVENSON RD GARDENVIEW RD
1286641,1/4/2024,WATER MAIN BREAK,4604 ARABIA AVE
1286783,1/4/2024,WATER JOINT LEAK,REISTERSTOWN RD BOARMAN AVE
1286804,1/4/2024,WATER MAIN BREAK,2041 EAST FAIRMOUNT AVE
1286811,1/4/2024,WATER MAIN BREAK,107 EAST PRESTON ST
1286812,1/4/2024,WATER MAIN BREAK,4234 PARKSIDE DR
1287183,1/5/2024,WATER JOINT LEAK,3423 PHILIPS DR
1287185,1/5/2024,WATER JOINT LEAK,28 WOODHOLME AVE
1287407,1/6/2024,WATER MAIN BREAK,33 GREENWOOD AVE
1287448,1/7/2024,WATER MAIN BREAK,1524 NORTH BOND ST
1287465,1/7/2024,WATER MAIN BREAK,1732 BEECHWOOD AVE
1287468,1/7/2024,WATER MAIN BREAK,240 SOUTH GILMOR ST
1287483,1/7/2024,WATER MAIN BREAK,2 HEDGEFORD CT
1287485,1/7/2024,WATER MAIN BREAK,8112 ARROWHEAD RD
1287486,1/7/2024,WATER MAIN BREAK,820 WEDGEWOOD RD
1287503,1/8/2024,WATER MAIN BREAK,3515 EAST JOPPA RD
1287607,1/8/2024,WATER MAIN BREAK,4423 TODD POINT LN
1287661,1/8/2024,WATER MAIN BREAK,321 TUSCANY RD
1287743,1/8/2024,WATER MAIN BREAK,BOARMAN AVE AND REISTERSTOWN RD
1287890,1/9/2024,WATER MAIN BREAK,2 HEDGEFORD CT
1287957,1/9/2024,WATER MAIN BREAK,607 REST AVE
1288326,1/10/2024,WATER MAIN BREAK,933 ELM RIDGE AVE
1288452,1/10/2024,WATER MAIN BREAK,119 NORTH FULTON AVE
1288457,1/10/2024,WATER MAIN BREAK,2500 BLK ORLEANS ST
1288459,1/10/2024,WATER MAIN BREAK,6 SPARROW HILL CT
1288470,1/10/2024,WATER MAIN BREAK,5721 2ND AVE
1288481,1/10/2024,WATER MAIN BREAK,HOMESTEAD SAINT AND KIRK AVE
1288508,1/10/2024,WATER MAIN BREAK,1217 OAK CROFT DR
1288518,1/10/2024,WATER MAIN BREAK,4917 LANIER AVE
1288533,1/11/2024,WATER MAIN BREAK,1831 HANFORD RD
1288549,1/11/2024,WATER MAIN BREAK,KAVON AVE AND SHAMROCK AVE
1288568,1/11/2024,WATER MAIN BREAK,2983 FALLS RD
1288576,1/11/2024,WATER MAIN BREAK,4909 BRIARCLIFT RD
1288609,1/11/2024,WATER MAIN BREAK,16 STRABANE CT
1288669,1/11/2024,WATER MAIN BREAK,2300 WEST BALTIMORE ST
1288680,1/11/2024,WATER JOINT LEAK,1031 METFIELD RD
1288814,1/12/2024,WATER MAIN BREAK,HOMESTEAD SAINT AND KIRK AVE
1288927,1/12/2024,WATER JOINT LEAK,1008 TIMBER TRAIL RD
1288969,1/12/2024,WATER JOINT LEAK,2014 HILLENWOOD RD
1288973,1/12/2024,WATER MAIN BREAK,1112 MIDDLEBOROUGH RD
1288982,1/12/2024,WATER MAIN BREAK,2017 HILLENWOOD RD
1288999,1/13/2024,WATER MAIN BREAK,20 YORKWAY
1289025,1/13/2024,WATER MAIN BREAK,10 FOX KNOLL CT
1289058,1/14/2024,WATER MAIN BREAK,5115 FREDERICK AVE
1289064,1/14/2024,WATER MAIN BREAK,103 NORTH PAYSON ST
1289083,1/14/2024,WATER MAIN BREAK,417 DEACON BROOK CIR
1289089,1/14/2024,WATER MAIN BREAK,2203 KRONE CT
1289197,1/15/2024,WATER MAIN BREAK,417 DEACON BROOK CIR
1289350,1/15/2024,WATER MAIN BREAK,9403 JODALE RD
1290410,1/17/2024,WATER MAIN BREAK,4106 WINDRIDGE RD
1290483,1/17/2024,WATER MAIN BREAK,6103 FALLS RD
1290493,1/17/2024,WATER MAIN BREAK,1518 WILLIAM ST
1290516,1/17/2024,WATER MAIN BREAK,3804 ECHODALE AVE
1290519,1/18/2024,WATER MAIN BREAK,2211 WEST LAFAYETTE AVE
1290520,1/18/2024,WATER MAIN BREAK,113 NORTH FULTON AVE
1290523,1/18/2024,WATER MAIN BREAK,SOUTH NORRIS SAINT AND HOLLINS ST
1290553,1/18/2024,WATER MAIN BREAK,3695 KENYON AVE
1290581,1/18/2024,WATER MAIN BREAK,745 WEATHERBEE RD
1290586,1/18/2024,WATER MAIN BREAK,330 WEST 24TH ST
1290616,1/18/2024,WATER MAIN BREAK,EAST FAIRMOUNT AVE AND NORTH BROADWAY
1290678,1/18/2024,WATER MAIN BREAK,SHERWOOD AVE AND YORKWOOD RD
1290746,1/18/2024,WATER JOINT LEAK,3681 KENYON AVE
1291084,1/19/2024,WATER MAIN BREAK,4131 THE ALAMEDA
1291085,1/19/2024,WATER MAIN BREAK,3228 TARTARIAN CT
1291087,1/19/2024,WATER MAIN BREAK,3900 BLK MONDAWMIN AVE
1291218,1/19/2024,WATER MAIN BREAK,4025 STARBROOK RD
1291277,1/19/2024,WATER MAIN BREAK,6309 PIONEER DR
1291454,1/19/2024,WATER MAIN BREAK,224 TUNBRIDGE RD
1291829,1/20/2024,WATER MAIN BREAK,1324 HAUBERT ST
1291843,1/20/2024,WATER MAIN BREAK,2301 MOSHER ST
1291846,1/20/2024,WATER MAIN BREAK,511 THORNFIELD RD
1291856,1/20/2024,WATER MAIN BREAK,1000 PINE HEIGHTS AVE
1291857,1/20/2024,WATER MAIN BREAK,1319 SOUTHVIEW RD
1291861,1/20/2024,WATER MAIN BREAK,1103 CAWDOR CT
1291862,1/20/2024,WATER MAIN BREAK,3 LOVEBIRD CT
1291864,1/20/2024,WATER MAIN BREAK,320 PRESWAY RD
1291868,1/20/2024,WATER MAIN BREAK,909 BEAVERBANK CIR
1291879,1/20/2024,WATER MAIN BREAK,9111 KILBRIDE RD
1291882,1/20/2024,WATER MAIN BREAK,939 NORTH CENTRAL AVE
1291884,1/20/2024,WATER MAIN BREAK,500 HOLTZMAN CT
1291889,1/20/2024,WATER MAIN BREAK,2605 BRENDAN AVE
1291896,1/21/2024,WATER MAIN BREAK,4509 FULLERTON AVE
1291899,1/21/2024,WATER MAIN BREAK,KAVON AVE AND SEIDEL AVE
1291900,1/21/2024,WATER MAIN BREAK,24 LOCUST DR
1291902,1/21/2024,WATER MAIN BREAK,24 LOCUST DR
1291907,1/21/2024,WATER MAIN BREAK,205 PURLINGTON RD
1291909,1/21/2024,WATER MAIN BREAK,6000 STUART AVE
1291914,1/21/2024,WATER MAIN BREAK,2300 MOSHER ST
1291924,1/21/2024,WATER MAIN BREAK,1328 WEST LANVALE ST
1291930,1/21/2024,WATER MAIN BREAK,800 NORTH MONROE ST
1291937,1/21/2024,WATER MAIN BREAK,3061 OAK FOREST DR
1291939,1/21/2024,WATER MAIN BREAK,4300 EAST LOMBARD ST
1291943,1/21/2024,WATER MAIN BREAK,8418 KAVANAGH RD
1291949,1/21/2024,WATER MAIN BREAK,PREAKNESS WAY AND WEST NORTHERN PKWY
1291950,1/21/2024,WATER MAIN BREAK,4800 GREENCREST RD
1291956,1/22/2024,WATER MAIN BREAK,408 ANNETTA RD
1291958,1/22/2024,WATER MAIN BREAK,334 RIDGE AVE
1291977,1/22/2024,WATER MAIN BREAK,250 NORTH FRANKLINTOWN RD
1292018,1/22/2024,WATER MAIN BREAK,5003 CEDAR AVE
1292021,1/22/2024,WATER MAIN BREAK,FALKIRK RD AND SHERWOOD AVE
1292051,1/22/2024,WATER MAIN BREAK,1200 WALTERS AVE
1292059,1/22/2024,WATER MAIN BREAK,6208 EASTBOURNE AVE
1292067,1/22/2024,WATER MAIN BREAK,6818 NAVAJO DR
1292133,1/22/2024,WATER MAIN BREAK,3301 EASTERN BLVD
1292149,1/22/2024,WATER MAIN BREAK,9304 CARNEY RD
1292151,1/22/2024,WATER MAIN BREAK,NORTH CHARLES SAINT AND EAST MOUNT ROYAL ST
1292155,1/22/2024,WATER JOINT LEAK,3 LOVEBIRD CT
1292160,1/22/2024,WATER MAIN BREAK,13 BANGERT AVE
1292170,1/22/2024,WATER MAIN BREAK,4260 FALLS RD
1292186,1/22/2024,WATER MAIN BREAK,801 OLDHAM ST
1292205,1/22/2024,WATER MAIN BREAK,1831 NORTH GAY ST
1292220,1/22/2024,WATER MAIN BREAK,2670 KENNEDY AVE
1292242,1/22/2024,WATER MAIN BREAK,2700 BLK KIRK AVE
1292303,1/22/2024,WATER MAIN BREAK,3000 PRESBURY ST
1292306,1/22/2024,WATER MAIN BREAK,HAMPNETT AVE AND MARKLEY AVE
1292315,1/22/2024,WATER MAIN BREAK,1902 FOREST CT
1292316,1/22/2024,WATER MAIN BREAK,1737 NORTH BRADFORD ST
1292317,1/22/2024,WATER MAIN BREAK,2102 REUTER RD
1292325,1/22/2024,WATER MAIN BREAK,7202 CHAMBERLAIN RD
1292339,1/22/2024,WATER MAIN BREAK,3111 CEDARHURST RD
1292347,1/22/2024,WATER MAIN BREAK,3700 TUDOR ARMS AVE
1292350,1/22/2024,WATER MAIN BREAK,901 EAST 25TH ST
1292353,1/22/2024,WATER MAIN BREAK,402 BRYANSTONE RD
1292358,1/22/2024,WATER MAIN BREAK,9500 OLD HARFORD RD
1292363,1/23/2024,WATER MAIN BREAK,114 EAST EAGER ST
1292371,1/23/2024,WATER MAIN BREAK,3563 WILKENS AVE
1292411,1/23/2024,WATER MAIN BREAK,31 WENDSLOW RD
1292424,1/23/2024,WATER MAIN BREAK,5517 ASHBOURNE RD
1292447,1/23/2024,WATER MAIN BREAK,5702 1ST AVE
1292477,1/23/2024,WATER MAIN BREAK,2707 OTTAWA AVE
1292490,1/23/2024,WATER MAIN BREAK,2232 MONOCACY RD
1292494,1/23/2024,WATER MAIN BREAK,911 LEADENHALL ST
1292512,1/23/2024,WATER MAIN BREAK,1715 WEST JOPPA RD
1292513,1/23/2024,WATER MAIN BREAK,4800 GREENCREST RD
1292534,1/23/2024,WATER MAIN BREAK,9700 MATZON RD
1292535,1/23/2024,WATER MAIN BREAK,1614 HAZEL ST
1292539,1/23/2024,WATER MAIN BREAK,9506 OLD HARFORD RD
1292558,1/23/2024,WATER MAIN BREAK,9109 CARLISLE AVE
1292564,1/23/2024,WATER MAIN BREAK,131 OAK ST
1292572,1/23/2024,WATER MAIN BREAK,4900 BLK TODD AVE
1292609,1/23/2024,WATER MAIN BREAK,6628 HARFORD RD
1292650,1/23/2024,WATER MAIN BREAK,327 SOUTH STRICKER ST
1292686,1/23/2024,WATER JOINT LEAK,10 BANGERT AVE
1292691,1/23/2024,WATER JOINT LEAK,2603 BRENDAN AVE
1292692,1/23/2024,WATER MAIN BREAK,827 NORTH MONTFORD AVE
1292699,1/23/2024,WATER MAIN BREAK,106 SWANHILL CT
1292705,1/23/2024,WATER MAIN BREAK,7500 TUDSBURY RD
1292710,1/23/2024,WATER MAIN BREAK,3068 MAYFIELD AVE
1292714,1/23/2024,WATER MAIN BREAK,8 UNION HALL CT
1292725,1/24/2024,WATER MAIN BREAK,2620 BRENDAN AVE
1292748,1/24/2024,WATER MAIN BREAK,1010 WHATCOAT ST
1292756,1/24/2024,WATER MAIN BREAK,2400 ROBB ST
1292781,1/24/2024,WATER MAIN BREAK,3500 CHARLESWORTH RD
1292808,1/24/2024,WATER MAIN BREAK,1400 LEMMON ST
1292883,1/24/2024,WATER JOINT LEAK,4104 WINDRIDGE RD
1292906,1/24/2024,WATER MAIN BREAK,4773 ELISON AVE
1292909,1/24/2024,WATER MAIN BREAK,5505 KEMPER RD
1292934,1/24/2024,WATER MAIN BREAK,1873 LOCH SHIEL RD
1292973,1/24/2024,WATER MAIN BREAK,EAST 25TH SAINT AND NORTH CHARLES ST
1293014,1/24/2024,WATER MAIN BREAK,302 PRESWAY RD
1293027,1/24/2024,WATER JOINT LEAK,1724 WEST BALTIMORE ST
1293030,1/24/2024,WATER MAIN BREAK,3507 ROLLING RD
1293042,1/24/2024,WATER MAIN BREAK,2105 CHAPELWOOD CT
1293047,1/24/2024,WATER MAIN BREAK,136 GREENRIDGE RD
1293054,1/24/2024,WATER MAIN BREAK,6826 NAVAJO DR
1293056,1/24/2024,WATER MAIN BREAK,6504 GREENSPRING AVE
1293063,1/25/2024,WATER MAIN BREAK,622 HAMMERSHIRE RD
1293064,1/25/2024,WATER MAIN BREAK,3647 CLIFTMONT AVE
1293077,1/25/2024,WATER JOINT LEAK,3700 TUDOR ARMS AVE
1293107,1/25/2024,WATER MAIN BREAK,900 HARGROVE ST
1293111,1/25/2024,WATER MAIN BREAK,1221 ROUNDHILL RD
1293117,1/25/2024,WATER MAIN BREAK,1116 BAKER AVE
1293130,1/25/2024,WATER MAIN BREAK,CLIFTMONT AVE DUDLEY AVE
1293140,1/25/2024,WATER MAIN BREAK,6144 DUNROMING RD
1293154,1/25/2024,WATER MAIN BREAK,1944 HASELMERE RD
1293170,1/25/2024,WATER MAIN BREAK,9 MAVISTA AVE
1293187,1/25/2024,WATER MAIN BREAK,5733 MINERAL AVE
1293203,1/25/2024,WATER MAIN BREAK,1103 CAWDOR CT
1293222,1/25/2024,WATER MAIN BREAK,6214 PIMLICO RD
1293513,1/25/2024,WATER MAIN BREAK,7927 SAINT GREGORY DR
1294084,1/25/2024,WATER MAIN BREAK,19 FULLERTON HEIGHTS AVE
1295397,1/25/2024,WATER MAIN BREAK,515 PATUXENT AVE
1295817,1/25/2024,WATER MAIN BREAK,1847 DRUID HILL AVE
1295864,1/25/2024,WATER MAIN BREAK,1521 WEYBURN RD
1297123,1/25/2024,WATER MAIN BREAK,11 WEST MOUNT ROYAL AVE
1297226,1/25/2024,WATER MAIN BREAK,1507 VINE ST
1297987,1/25/2024,WATER MAIN BREAK,4810 KING AVE
1300586,1/26/2024,WATER MAIN BREAK,929 HARGROVE ST
1300844,1/26/2024,WATER MAIN BREAK,1946 HASELMERE RD
1300958,1/26/2024,WATER MAIN BREAK,4608 RIDGEWAY AVE
1301285,1/26/2024,WATER MAIN BREAK,140 GREENRIDGE RD
1301331,1/26/2024,WATER MAIN BREAK,100 GREENRIDGE CT
1301341,1/26/2024,WATER MAIN BREAK,107 GREENRIDGE CT
1301466,1/26/2024,WATER MAIN BREAK,4200 SHELDON AVE
1301703,1/26/2024,WATER MAIN BREAK,1932 WEST BALTIMORE ST
1301721,1/26/2024,WATER MAIN BREAK,1200 RANKIN PL
1302036,1/26/2024,WATER MAIN BREAK,3000 TOWANDA AVE
1302766,1/26/2024,WATER MAIN BREAK,SAINT AUGUSTINE LN AND SAINT MONICA DR
1302835,1/26/2024,WATER JOINT LEAK,2509 HUNTINGDON AVE
1302970,1/26/2024,WATER MAIN BREAK,8112 LINDEN AVE
1303765,1/26/2024,WATER MAIN BREAK,6 SMITH LN
1304157,1/26/2024,WATER MAIN BREAK,1846 SUTTON AVE
1304360,1/26/2024,WATER MAIN BREAK,13 BANGERT AVE
1304368,1/26/2024,WATER MAIN BREAK,7902 SUBET RD
1304378,1/26/2024,WATER MAIN BREAK,4501 POPLAR AVE
1304382,1/26/2024,WATER MAIN BREAK,3008 ROSELAWN AVE
1304384,1/26/2024,WATER MAIN BREAK,700 BLK BATTERY AVE
1304391,1/27/2024,WATER MAIN BREAK,5201 MORAVIA RD
1304398,1/27/2024,WATER MAIN BREAK,1427 EAST EAGER ST
1304399,1/27/2024,WATER MAIN BREAK,807 BROOKS LN
1304417,1/27/2024,WATER MAIN BREAK,2402 WEST FAYETTE ST
1304438,1/27/2024,WATER MAIN BREAK,1020 TRICKLING BROOK RD
1304439,1/27/2024,WATER MAIN BREAK,662 FOLCROFT ST
1304473,1/27/2024,WATER MAIN BREAK,6211 PLYMOUTH RD
1304488,1/27/2024,WATER MAIN BREAK,1453 KENT RD
1304492,1/27/2024,WATER MAIN BREAK,7 GREEN HEATHER CT
1304522,1/27/2024,WATER MAIN BREAK,326 UPPERLANDING RD
1304524,1/27/2024,WATER MAIN BREAK,6839 QUEENS FERRY RD
1304533,1/28/2024,WATER MAIN BREAK,EAST BELVEDERE AVE AND WOODMONT AVE
1304559,1/28/2024,WATER MAIN BREAK,LINKWOOD RD AND OVERHILL RD
1304564,1/28/2024,WATER MAIN BREAK,1614 HAZEL ST
1304578,1/28/2024,WATER MAIN BREAK,BAYONNE AVE AND CARTER AVE
1304585,1/29/2024,WATER MAIN BREAK,2924 CHARLESTON AVE
1304590,1/29/2024,WATER JOINT LEAK,5505 KEMPER RD
1304594,1/29/2024,WATER MAIN BREAK,5702 1ST AVE
1304671,1/29/2024,WATER MAIN BREAK,5719 2ND AVE
1304717,1/29/2024,WATER MAIN BREAK,3003 DUNMORE RD
1304773,1/29/2024,WATER MAIN BREAK,2804 SILVER HILL AVE
1304838,1/29/2024,WATER MAIN BREAK,429 ROBERT ST
1304871,1/29/2024,WATER MAIN BREAK,1716 NORTH CALHOUN ST
1304983,1/30/2024,WATER MAIN BREAK,700 BLK BATTERY AVE
1305275,1/30/2024,WATER MAIN BREAK,114 EAST EAGER ST
1305838,1/30/2024,WATER MAIN BREAK,119 CHARGEUR RD
1306237,1/30/2024,WATER MAIN BREAK,600 EAST LOMBARD ST
1306346,1/30/2024,WATER MAIN BREAK,400 BLK TUNBRIDGE RD
1306365,1/30/2024,WATER MAIN BREAK,7612 BERKSHIRE RD
1306371,1/30/2024,WATER MAIN BREAK,7106 HULL CT
1306488,1/30/2024,WATER MAIN BREAK,1337 WEST PRATT ST
1306492,1/30/2024,WATER MAIN BREAK,1026 WEST FAYETTE ST
1306498,1/30/2024,WATER MAIN BREAK,1 MONROE FIELD CT
1306511,1/31/2024,WATER MAIN BREAK,143 EAST NORTH AVE
1306517,1/31/2024,WATER MAIN BREAK,1334 WOODBOURNE AVE
1306598,1/31/2024,WATER MAIN BREAK,700 BLK BATTERY AVE
1306610,1/31/2024,WATER JOINT LEAK,2100 KENNICOTT RD
1306693,1/31/2024,WATER MAIN BREAK,1505 EAST HOMBERG AVE
1306769,1/31/2024,WATER MAIN BREAK,8620 WOODSPRING RD
1306781,1/31/2024,WATER MAIN BREAK,7906 SAINT GREGORY DR
1306797,1/31/2024,WATER MAIN BREAK,1109 OUTLETT MILLS CT
1306816,1/31/2024,WATER MAIN BREAK,511 ACADEMY RD
1306866,2/1/2024,WATER MAIN BREAK,2719 EAST HOFFMAN ST
1306867,2/1/2024,WATER MAIN BREAK,6732 DOGWOOD RD
1306887,2/1/2024,WATER MAIN BREAK,8201 MARCIE DR
1307019,2/1/2024,WATER MAIN BREAK,2803 SILVER HILL AVE
1307180,2/1/2024,WATER MAIN BREAK,1010 FRANCIS AVE
1307224,2/2/2024,WATER MAIN BREAK,2000 KENNICOTT RD
1307300,2/2/2024,WATER MAIN BREAK,LINKWOOD RD AND STONEYFORD RD
1307524,2/2/2024,WATER JOINT LEAK,10 GLENCOE AVE
1307568,2/2/2024,WATER MAIN BREAK,2 DENEISON ST
1307576,2/3/2024,WATER MAIN BREAK,1332 MYRTLE AVE
1307586,2/3/2024,WATER MAIN BREAK,1300 WESTELLEN RD
1307587,2/3/2024,WATER MAIN BREAK,1012 SMOKE TREE RD
1307588,2/3/2024,WATER MAIN BREAK,9 CRANBROOK RD
1307591,2/3/2024,WATER MAIN BREAK,3061 OAK FOREST DR
1307611,2/3/2024,WATER MAIN BREAK,30 HOBART CT
1307627,2/3/2024,WATER MAIN BREAK,1321 MAPLE AVE
1307631,2/3/2024,WATER MAIN BREAK,CHESLEY AVE AND MOYER AVE
1307644,2/4/2024,WATER MAIN BREAK,3 AMIEL CT
1307681,2/4/2024,WATER MAIN BREAK,1442 BURTON AVE
1307731,2/5/2024,WATER MAIN BREAK,LINKWOOD RD AND STONEYFORD RD
1307767,2/5/2024,WATER MAIN BREAK,SOUTH STRICKER SAINT BOOTH ST
1307831,2/5/2024,WATER MAIN BREAK,1417 GALENA RD
1307851,2/5/2024,WATER MAIN BREAK,1520 DENTON RD
1307874,2/5/2024,WATER MAIN BREAK,6 SMITH LN
1307884,2/5/2024,WATER MAIN BREAK,1 ALDER DR
1307952,2/5/2024,WATER MAIN BREAK,4800 OAKLAND PARK RD
1308054,2/5/2024,WATER MAIN BREAK,FREDERICK RD AND NORTH PROSPECT AVE
1308061,2/5/2024,WATER MAIN BREAK,4600 LAUREL AVE
1308062,2/5/2024,WATER MAIN BREAK,1715 WEST JOPPA RD
1308151,2/6/2024,WATER MAIN BREAK,5523 WILLYS AVE
1308191,2/6/2024,WATER MAIN BREAK,1206 WHITE AVE
1308293,2/6/2024,WATER MAIN BREAK,3134 JEFFREY RD
1308336,2/6/2024,WATER JOINT LEAK,1337 WEST PRATT ST
1308439,2/6/2024,WATER JOINT LEAK,2 BANGERT AVE
1308461,2/6/2024,WATER MAIN BREAK,NORTH POINT RD AND MILLERS ISLAND RD
1308483,2/7/2024,WATER MAIN BREAK,5509 WILKENS AVE
1308537,2/7/2024,WATER MAIN BREAK,7807 BENNERTON DR
1308596,2/7/2024,WATER JOINT LEAK,801 MC KIM ST
1308655,2/7/2024,WATER MAIN BREAK,2206 GUILFORD AVE
1308666,2/7/2024,WATER JOINT LEAK,1228 RANKIN PL
1308825,2/7/2024,WATER MAIN BREAK,1333 WEST PRATT ST
1308830,2/7/2024,WATER JOINT LEAK,1337 WEST PRATT ST
1308853,2/7/2024,WATER MAIN BREAK,3233 EAST FAYETTE ST
1308978,2/8/2024,WATER JOINT LEAK,8214 NORTH POINT RD
1308989,2/8/2024,WATER MAIN BREAK,30 HOBART CT
1309056,2/8/2024,WATER MAIN BREAK,1520 DENTON RD
1309145,2/8/2024,WATER MAIN BREAK,4407 SAINT THOMAS AVE
1309173,2/8/2024,WATER MAIN BREAK,4424 WALNUT RD
1309180,2/9/2024,WATER MAIN BREAK,5412 BANGERT ST
1309272,2/9/2024,WATER MAIN BREAK,751 DOLPHIN ST
1309288,2/9/2024,WATER MAIN BREAK,214 NORTH FULTON AVE
1309291,2/9/2024,WATER MAIN BREAK,HOLLINS SAINT AND SOUTH CATHERINE ST
1309362,2/9/2024,WATER MAIN BREAK,1332 MYRTLE AVE
1309369,2/9/2024,WATER MAIN BREAK,300 ROSEBANK AVE
1309399,2/9/2024,WATER MAIN BREAK,4816 PARKSIDE DR
1309472,2/10/2024,WATER MAIN BREAK,1140 MYRTLE AVE
1309535,2/11/2024,WATER MAIN BREAK,4 WEST NORTHERN PKWY
1309592,2/12/2024,WATER MAIN BREAK,509 NORTH LINWOOD AVE
1309714,2/12/2024,WATER MAIN BREAK,5210 KENWOOD AVE
1309724,2/12/2024,WATER JOINT LEAK,2712 BOARMAN AVE
1309747,2/12/2024,WATER JOINT LEAK,216 NORTH FULTON AVE
1309776,2/12/2024,WATER JOINT LEAK,1715 WEST JOPPA RD
1309799,2/12/2024,WATER MAIN BREAK,10323 GREENSIDE DR
1310002,2/13/2024,WATER JOINT LEAK,8418 TALLY HO RD
1310006,2/13/2024,WATER JOINT LEAK,240 NORTH CALVERTON RD
1310235,2/13/2024,WATER MAIN BREAK,HAREWOOD RD AND CIRCLE RD
1310271,2/14/2024,WATER MAIN BREAK,2335 HOLLINS FERRY RD BALTIMORE CITY
1310328,2/14/2024,WATER MAIN BREAK,30 HOBART CT
1310412,2/14/2024,WATER JOINT LEAK,4811 KING AVE
1310446,2/14/2024,WATER MAIN BREAK,NORTH CHARLES SAINT AND CENTRE ST
1310448,2/14/2024,WATER JOINT LEAK,3312 WEST NORTH AVE
1310473,2/14/2024,WATER JOINT LEAK,7904 SAINT GREGORY DR
1310474,2/14/2024,WATER MAIN BREAK,1022 WEST FAYETTE ST
1310513,2/14/2024,WATER MAIN BREAK,7800 EAST COLLINGHAM DR
1310549,2/15/2024,WATER MAIN BREAK,930 SOUTH CHARLES ST
1310772,2/15/2024,WATER MAIN BREAK,TUSCANY RD AND STONEYFORD RD
1310787,2/15/2024,WATER JOINT LEAK,5218 FREDCREST RD
1310842,2/15/2024,WATER JOINT LEAK,305 MARTINGALE AVE
1310874,2/15/2024,WATER MAIN BREAK,306 BRYANSTONE RD
1310912,2/16/2024,WATER MAIN BREAK,4134 FALLS RD
1310938,2/16/2024,WATER MAIN BREAK,600 BLK WEST WEST ST
1311075,2/16/2024,WATER JOINT LEAK,505 NORTH STREEPER ST
1311184,2/16/2024,WATER JOINT LEAK,412 NORTH BELNORD AVE
1311217,2/16/2024,WATER JOINT LEAK,7521 KENLEA AVE
1311569,2/18/2024,WATER MAIN BREAK,MILES RD AND MIDDLEBOROUGH RD
1311571,2/18/2024,WATER MAIN BREAK,2007 TADCASTER RD
1311584,2/18/2024,WATER MAIN BREAK,7904 SAINT GREGORY DR
1311593,2/18/2024,WATER MAIN BREAK,814 NORTH CAREY ST
1311621,2/19/2024,WATER MAIN BREAK,5000 WEST NORTHERN PKWY
1311631,2/19/2024,WATER JOINT LEAK,LEHMAN SAINT AND MILLINGTON AVE
1311634,2/19/2024,WATER MAIN BREAK,1023 ELTON AVE
1311644,2/19/2024,WATER JOINT LEAK,1407 LEMMON ST
1311646,2/19/2024,WATER MAIN BREAK,923 EAST PATAPSCO AVE
1311656,2/19/2024,WATER JOINT LEAK,1010 FRANCIS AVE
1311830,2/20/2024,WATER MAIN BREAK,2131 HARMAN AVE
1311842,2/20/2024,WATER JOINT LEAK,949 ELM RIDGE AVE
1311915,2/20/2024,WATER MAIN BREAK,1432 EAST LANVALE SAINT BALTIMORE CITY
1311981,2/20/2024,WATER JOINT LEAK,218 ALTAMONT AVE
1311984,2/20/2024,WATER MAIN BREAK,2527 BLK CHRISTIAN ST
1312041,2/20/2024,WATER JOINT LEAK,3420 GAITHER RD
1312042,2/20/2024,WATER MAIN BREAK,600 WASHINGTON AVE
1312044,2/20/2024,WATER MAIN BREAK,1601 EAST 33RD ST
1312084,2/21/2024,WATER MAIN BREAK,600 LAURENS ST
1312099,2/21/2024,WATER MAIN BREAK,1 MCCORMICK AVE
1312146,2/21/2024,WATER MAIN BREAK,3228 TARTARIAN CT
1312163,2/21/2024,WATER MAIN BREAK,4556 DERBY MANOR DR
1312173,2/21/2024,WATER JOINT LEAK,10603 ANGLO HILL RD
1312314,2/21/2024,WATER JOINT LEAK,1433 BELLONA AVE
1312315,2/21/2024,WATER JOINT LEAK,1745 CLIFTVIEW AVE
1312345,2/22/2024,WATER MAIN BREAK,1100 CEDARCROFT RD
1312490,2/22/2024,WATER MAIN BREAK,3 MCCORMICK AVE
